,,GSM596123,GSM596124,GSM596127,GSM596128,GSM596131,GSM596132,GSM596125,GSM596126,GSM596129,GSM596130,GSM596133,GSM596134
AT3G51600, Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the lipid transfer protein (PR-14) family with the following members:   At2g38540/LTP1  At2g38530/LTP2  At5g59320/LTP3  At5g59310/LTP4  At3g51600/LTP5  At3g08770/LTP6  At2g15050/LTP7  At2g18370/LTP8  At2g15325/LTP9  At5g01870/LTP10  At4g33355/LTP11  At3g51590/LTP12  At5g44265/LTP13  At5g62065/LTP14  At4g08530/LTP15. - [ AT3G51600.1 / C: located in cell wall / Publication:501714811 ][ AT3G51600.1 / F: has lipid binding / AnalysisReference:501748310 ][ AT3G51600 / P: involved in very long-chain fatty acid metabolic process / Publication:501748728 ][ AT3G51600 / P: involved in very long-chain fatty acid metabolic process / Publication:501748728 ],11.19285119,11.10696311,11.08300583,11.17405257,10.18173622,10.84697513,11.23997243,11.49553038,11.29312212,10.94747092,10.54619032,9.75719421
AT3G52300,[ AT3G52300.1 / P: involved in response to salt stress / Publication:501723430 ][ AT3G52300 / P: involved in photorespiration / Publication:501748728 ][ AT3G52300.1 / C: located in chloroplast / Publication:501724486 ][ AT3G52300.1 / C: located in mitochondrion / AnalysisReference:501750651 ],10.38852976,10.27341327,10.16406362,10.29139128,9.594900568,9.871733786,10.40656055,10.30927239,10.22523757,10.30614219,9.447522459,8.854557483
AT3G52870,[ AT3G52870 / P: involved in biological_process / Communication:1345790 ][ AT3G52870.1 / C: located in chloroplast / AnalysisReference:501750651 ][ AT3G52870 / F: functions in calmodulin binding / Communication:501714663 ],7.765816926,7.946216502,7.558472982,8.12336768,7.044655177,6.116087632,7.844499224,7.684260446,6.74436138,7.292063071,5.57285979,6.303495961
AT3G52930,[ AT3G52930 / C: located in mitochondrial envelope / Publication:501710623 ][ AT3G52930 / P: involved in response to temperature stimulus / Publication:501748728 ][ AT3G52930 / C: located in mitochondrial envelope / Publication:501710623 ][ AT3G52930 / P: involved in response to fructose stimulus / Publication:501748728 ],10.14260164,10.0742545,9.793119169,9.811804466,9.702496322,10.37857248,10.02471375,10.20235453,9.514379779,9.359074579,9.330526024,8.675889715
AT3G53260, Encodes phenylalanine lyase. Arabidopsis has four PALs: AT2G37040 (PAL1)  AT3G53260 (PAL2)  AT5G04230 (PAL3) and AT3G10340 (PAL4). - [ AT3G53260 / P: involved in coumarin biosynthetic process / Publication:501748728 ][ AT3G53260 / P: involved in phenylpropanoid biosynthetic process / Publication:4577 ][ AT3G53260.1 / F: has catalytic activity / AnalysisReference:501748310 ][ AT3G53260 / P: involved in phenylpropanoid biosynthetic process / Publication:4577 ],9.034132937,9.027326278,8.805155994,8.766753121,8.006432739,9.178898545,8.755785371,8.700601386,8.302282492,8.719078438,9.550981306,8.410740888
AT3G54150,[ AT3G54150 / P: involved in abscisic acid mediated signaling pathway / Publication:501748728 ][ AT3G54150.1 / F: has methyltransferase activity / AnalysisReference:501748310 ][ AT3G54150 / P: involved in abscisic acid mediated signaling pathway / Publication:501748728 ],3.869890932,3.885458378,3.763173084,3.879684332,3.806251648,3.858193421,3.687077081,3.90151241,4.295029423,3.898011292,3.581630796,3.689721891
AT3G54260, Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members  two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose  presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible  2010  personal communication). - [ AT3G54260 / P: involved in xylem development / Publication:501748728 ][ AT3G54260 / P: involved in cell wall macromolecule metabolic process / Publication:501748728 ][ AT3G54260 / P: involved in biological_process / Communication:501683652 ][ AT3G54260 / P: involved in cell wall macromolecule metabolic process / Publication:501748728 ],7.087010453,6.848741327,6.522135094,6.819589781,6.406816275,5.720958716,7.518696729,7.348114145,6.879090129,7.116597515,5.061436897,5.804284951
AT3G54820,[ AT3G54820 / P: involved in iron ion transport / Publication:501748728 ][ AT3G54820 / C: located in membrane / Communication:501714663 ][ AT3G54820.1 / C: located in membrane / AnalysisReference:501748310 ][ AT3G54820 / P: involved in cellular response to iron ion starvation / Publication:501748728 ],6.338721953,6.113711576,6.64679849,6.784429375,5.82514382,6.408914304,6.929349608,6.95293753,6.719261704,6.82681459,7.139689824,6.70331094
AT3G54870, Armadillo-repeat containing  kinesin-related protein. Plays a role during transition to root-hair tip growth.Mutants have short  branched root hairs and an excess of endoplasmic microtubles. Phenotype suggests ARK1 plays a role in modulating microtubule depolymerization during root hair tip growth. - [ AT3G54870 / P: involved in root hair cell tip growth / Publication:501729052 ][ AT3G54870 / P: involved in root hair cell differentiation / Publication:501718187 ][ AT3G54870.1 / F: has ATP binding / AnalysisReference:501748310 ][ AT3G54870 / P: involved in root hair cell tip growth / Publication:501723250 ],3.316072925,3.558077801,3.781361856,3.654735705,3.789028041,3.520604648,3.69214075,3.663740646,3.697681195,3.606644868,3.533943794,3.835802981
AT3G54920, Powdery mildew resistant mutant encodes a pectate lyase-like protein - [ AT3G54920 / P: involved in root hair elongation / Publication:501748728 ][ AT3G54920 / P: involved in multidimensional cell growth / Publication:501748728 ][ AT3G54920 / P: involved in cell tip growth / Publication:501748728 ][ AT3G54920 / F: has pectate lyase activity / Publication:501682360 ],8.243483,8.037618635,8.060902775,7.859329874,7.434225856,6.972482615,7.560605826,7.597570505,7.525633158,7.812909,4.678808402,5.816736304
AT3G55360, Enoyl-CoA reductase is involved in all very long chain fatty acids (VLCFA) elongation reactions that are required for cuticular wax  storage lipid and sphingolipid metabolism. The protein is located in the ER  but in contrast to its yeast homolog TSC13 is not particularly enriched in the nuclear envelope-vacuole junction. Mutants in this gene show abnormal organ morphology and stem glossiness. Cells in all tissues are only about 1/3 of the size of wild type cells. The morphological changes are most likely to result from the reduction in the VLCFA content of sphingolipids. Mutants also show abnormalities in the endocytic membrane organization and transport. - [ AT3G55360.1 / C: located in plasma membrane / Publication:501720929 ][ AT3G55360.1 / P: involved in wax biosynthetic process / Publication:501678870 ][ AT3G55360 / C: located in fatty acid elongase complex / Publication:501715263 ][ AT3G55360.1 / C: located in cytoplasm / AnalysisReference:501748310 ],8.351533183,8.459816786,8.184682214,8.189851308,7.291988783,7.957280182,8.463583329,8.695261209,8.294237413,7.938940498,7.72596321,6.794774746
AT3G55500, expansin-like protein. Naming convention from the Expansin Working Group (Kende et al  2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana. - [ AT3G55500.1 / C: located in extracellular region / AnalysisReference:501750651 ][ AT3G55500 / P: involved in plant-type cell wall loosening / Publication:1546271 ][ AT3G55500 / P: involved in unidimensional cell growth / Communication:501714663 ][ AT3G55500 / P: involved in syncytium formation / Publication:501719626 ],4.91042332,5.030572458,4.72648973,5.009186402,5.076433543,5.516337773,4.916890242,5.573230751,5.221396207,4.801590685,4.872381691,4.674234794
AT3G55800, Encodes the chloroplast enzyme sedoheptulose-1 7-bisphosphatase (SBPase)  involved in the carbon reduction of the Calvin cycle. Increase in SBPase activity in transgenic lines accumulate up to 50% more sucrose and starch than wild-type. - [ AT3G55800 / P: involved in starch biosynthetic process / Publication:501748728 ][ AT3G55800 / P: involved in photosynthesis  light reaction / Publication:501748728 ][ AT3G55800 / P: involved in regulation of protein dephosphorylation / Publication:501748728 ],11.32145169,11.25431087,11.18432344,11.16335171,10.98123147,11.85230067,11.08438602,11.33019024,10.67486993,10.93723661,10.20459563,9.622618241
AT3G55960,[ AT3G55960 / P: involved in root hair elongation / Publication:501748728 ][ AT3G55960 / P: involved in circadian rhythm / Publication:501742444 ][ AT3G55960 / P: involved in root hair elongation / Publication:501748728 ][ AT3G55960.1 / F: has phosphatase activity / AnalysisReference:501748310 ],7.54931474,7.573568036,7.781803518,8.071268824,6.536514915,6.890269555,7.387619539,7.441656972,8.114720167,8.012024902,8.039267481,6.74494383
AT3G56100, Protein kinase expressed in meristematic cells. Phosphorylates AGL24. - [ AT3G56100 / F: has protein kinase activity / Publication:501679828 ][ AT3G56100 / C: located in membrane / Publication:1546428 ][ AT3G56100.1 / P: involved in protein phosphorylation / AnalysisReference:501748310 ][ AT3G56100 / F: has protein serine/threonine kinase activity / Communication:501714663 ],3.52210952,3.608654272,3.917019339,3.99479754,3.768638429,3.239671152,3.605947973,3.543569095,3.794752449,4.06417162,3.291304726,3.26079041
AT3G56370,[ AT3G56370.1 / P: has protein modification of type protein phosphorylation / Publication:501740359 ][ AT3G56370 / P: involved in protein phosphorylation / Communication:501714663 ][ AT3G56370.1 / P: involved in protein phosphorylation / AnalysisReference:501748310 ],7.332696963,7.224889929,7.058727486,7.085194223,6.087546188,6.980920769,7.250704511,7.329131588,6.392703502,7.132343217,5.19223712,4.446137729
AT3G56400, member of WRKY Transcription Factor; Group III. Function as activator of SA-dependent defense genes and a repressor of JA-regulated genes. WRKY70-controlled suppression of  JA-signaling is partly executed by NPR1. - [ AT3G56400 / P: involved in regulation of defense response / Publication:501722638 ][ AT3G56400 / P: involved in jasmonic acid mediated signaling pathway / Publication:501748728 ][ AT3G56400 / P: involved in defense response to bacterium / Publication:501748728 ],8.789660266,8.948486501,8.245972971,8.096108514,9.466274507,8.144691493,9.13091425,9.13968466,8.648868389,7.64202747,4.998547623,9.184301376
AT3G56860, encodes a nuclear protein that binds to RNA with a specificity for oligouridylates in vitro. Along with UBP1 and UBA1a  it may act as a component of a complex recognizing U-rich sequences in plant 3'-UTRs and contributing to the stabilization of mRNAs in the nucleus. - [ AT3G56860.2 / F: has nucleic acid binding / AnalysisReference:501748310 ][ AT3G56860 / F: functions in RNA binding / Communication:501714663 ][ AT3G56860 / P: involved in ethylene biosynthetic process / Publication:501732675 ][ AT3G56860 / P: involved in abscisic acid mediated signaling pathway / Publication:501717805 ],8.750646201,8.767309177,9.002242645,8.817835958,7.904176465,8.12646444,8.790256451,8.80139582,8.899066024,9.098763386,8.269813715,7.778401953
AT3G57040, response regulator ARR9  A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2 - [ AT3G57040 / C: located in nucleus / Publication:501727302 ][ AT3G57040.1 / P: involved in regulation of transcription  DNA-dependent / AnalysisReference:501748310 ][ AT3G57040 / F: has phosphorelay response regulator activity / Publication:501681565 ][ AT3G57040 / P: involved in seed dormancy process / Publication:501748728 ],6.945455287,6.946108948,7.199100825,6.845549182,6.79166258,7.926666381,6.905081131,6.727102395,6.940858805,7.369427336,7.262373286,5.702909353
AT3G57830,[ AT3G57830 / P: involved in protein phosphorylation / Communication:501714663 ][ AT3G57830 / F: functions in ATP binding / Communication:501714663 ][ AT3G57830.1 / F: has protein kinase activity / AnalysisReference:501748310 ][ AT3G57830.1 / F: has ATP binding / AnalysisReference:501748310 ],5.315253135,5.43028418,5.309974117,5.071085027,4.576449693,4.822908464,5.055129114,5.255915984,5.105345246,5.04852105,4.349424432,4.820036201
AT3G58730,[ AT3G58730.1 / P: involved in ATP hydrolysis coupled proton transport / AnalysisReference:501748310 ][ AT3G58730.1 / P: involved in ATP hydrolysis coupled proton transport / AnalysisReference:501748310 ][ AT3G58730.1 / C: located in vacuolar membrane / Publication:501720626 ],9.224994349,9.193774247,9.377899423,9.666585162,8.988836043,8.983252701,9.376671374,9.240560757,9.314860253,9.08690168,9.783272569,9.330619926
AT3G60130,[ AT3G60130.1 / C: located in extracellular region / AnalysisReference:501750651 ][ AT3G60130 / P: involved in Golgi organization / Publication:501748728 ][ AT3G60130.3 / C: located in extracellular region / AnalysisReference:501750651 ][ AT3G60130.2 / F: has hydrolase activity  hydrolyzing O-glycosyl compounds / AnalysisReference:501748310 ],7.599701638,7.497753163,7.764167795,7.515429193,6.798596744,6.547949223,7.124702614,7.219510949,7.23495042,6.854145456,6.432724661,4.819746639
AT3G60190, At3g60190 encodes Arabidopsis dynamin-related protein 1E  DRP1E  also known as EDR3  ADL4 and ADL1E  which is 624 amino acid residues long  has a predicted mass of 69.8 kDa and a pI of 7.5.  Dynamin-related protein 1E belongs to a plant-specific subclass of dynamin-related proteins (DRP1)  consisting of five members in Arabidopsis (A  B  C  D  E). This class is characterized by having an N-terminal GTPase domain  a central dynamin 2 domain and a C-terminal GTPase effector domain (GED)  a typical structure for plant dynamin-related proteins. However  this class lacks a PH domain and a proline-rich domain  which are found in classical animal dynamin-like proteins. Based on work on animal dynamins  the plant DRP1 proteins should be able to form polymeric structures that wrap around membranes to facilitate membrane tubulation and pinching off of vesicles  processes that are essential to vesicle trafficking and membrane compartmentalization.  The edr3 mutation causes a P77L substitution in the G2 motif of the GTPase domain of DRP1E.  edr3 mutant Arabidopsis plants display enhanced cell death in response to powdery mildew infection. - [ AT3G60190 / P: involved in vesicle-mediated transport / Publication:501680481 ][ AT3G60190.1 / F: has GTP binding / AnalysisReference:501748310 ][ AT3G60190 / P: involved in defense response to fungus / Publication:501748728 ][ AT3G60190 / C: located in plasma membrane / Publication:501718909 ],8.32652667,8.472747103,8.684109301,8.546930191,8.092636255,7.748986763,8.440320335,8.35813548,9.16341979,8.885750311,8.130341909,8.390940673
